,Confidence,Misclassified,Prediction,True Label,X1,X2
0,0.5728536510896266,1,1,0,23.09640907005102,-10.334023296463979
1,0.9192106285441574,0,1,1,40.82147717671388,5.624505686521745
2,0.9712353708311114,0,1,1,4.281128554480222,1.7574638620365837
3,0.6035071848569141,1,0,1,30.74652157828806,4.481800749788965
4,0.8291129638870093,1,1,0,13.555541248902893,-3.1840738733618443
5,0.929271568515122,0,1,1,13.765964920220036,1.8722795195168047
6,0.6959450238052531,0,0,0,10.030137546687333,2.84311596648693
7,0.5011671119403367,1,0,1,1.4812328920268227,0.16571834833937082
8,0.9972168689390225,0,1,1,5.640185959187422,0.5892060856075929
9,0.9739394932951329,0,1,1,4.052072403299118,-1.3442013308126717
10,0.9943885696217529,0,1,1,3.9210381312344564,-1.2906505058192026
11,0.5483179781785719,0,0,0,3.248175138454974,-0.26395882843194546
12,0.9981616695412987,0,1,1,1.5691436068271187,-1.3337617699645126
13,0.9993608427178767,0,0,0,7.4015416667361045,1.5880984158866966
14,0.7977532104478045,0,1,1,4.003558542693404,0.983136822871006
15,0.7360507222414023,1,1,0,1.5957394153566873,-1.1978258852032582
16,0.9840765300007268,0,1,1,1.9980684588770319,-0.12335156081130337
17,0.9997723547351623,0,1,1,2.4926717074047424,-0.4693691370537882
18,0.9999969904142827,1,1,0,35.28920444102315,-8.808473173786995
19,0.7641711304845235,0,1,1,2.5772041100029917,-2.448507328080067
20,0.8573122877576855,0,1,1,4.626984937807493,1.6782342396900962
21,0.99999999986255,0,1,1,37.16858629140975,-8.419522381657583
22,0.9378332870374957,0,1,1,1.8516187202857401,-1.2536834746380325
23,0.8622683592707162,0,1,1,1.2054385750248735,-0.996675062040706
24,0.9999999999376652,0,1,1,28.946482151200414,-7.7485473056198595
25,0.8107948361365908,1,0,1,2.3312555836229736,-1.6007827911532397
26,0.596126011711532,1,0,1,3.1089272533880528,-1.3049537559389583
27,0.5244153593866799,1,1,0,1.4003766749543585,-1.2311581490811898
28,0.7114391517014005,1,1,0,1.132466201755864,-0.6282556932420337
29,0.9998727924370607,0,1,1,9.829309993571496,-4.5421000839637005
30,0.9373173607508406,1,1,0,8.01242313788325,-0.502145946926483
31,0.9928306053605873,0,1,1,4.038205761343661,-1.2324643781210975
32,0.6022464736221286,0,1,1,2.7568228538669337,-1.3512846074945355
33,0.9721561648645969,0,0,0,31.1841095735914,7.069402969833614
34,0.986995839481949,1,1,0,15.990871304517386,3.8169782775155365
35,0.9546153494324835,0,1,1,8.170425532064305,-2.454604852068959
36,0.9930938560235892,0,1,1,12.706697647930405,2.1078324177918955
37,0.9494574509150338,1,1,0,4.955357680372594,-2.463560829781103
38,0.5017556407199653,0,1,1,1.9026630404542197,0.3354229625211194
39,0.844992794165817,1,1,0,0.9650959524981931,-1.108022153263607
40,0.9981293405939171,0,1,1,6.406668250187589,-3.6594328585649176
41,0.8697043028954565,0,1,1,2.164343411771291,-0.7955774912665143
42,0.6317960436873457,1,1,0,1.2670289271178923,-1.2743201630106136
43,0.9687664683983926,1,1,0,8.82300143670967,0.6846194018490678
44,0.500647286110661,1,0,1,3.8048499894915233,-1.517438992042233
45,0.5965646657073864,0,1,1,7.568500406879893,0.6550093628760368
46,0.9996457946882735,1,0,1,24.869052759482813,0.2112222756215241
47,0.9919543704739179,0,1,1,5.214131263037254,0.1237925702866254
48,0.999557851455722,0,1,1,16.084458510453562,-3.4333423675161705
49,0.9592384360645876,1,0,1,9.904255025276987,-1.522508459600925
50,0.9208468912102701,0,1,1,9.386700044297157,6.413339588961809
51,0.8665552794394976,1,1,0,10.244695876712152,-4.1679606781597105
52,0.9689881030472658,0,1,1,11.671167193882033,-1.3678562077669767
53,0.9093175628457061,0,1,1,2.259692875069009,-0.7022342496429841
54,0.740860831036697,0,1,1,1.7570541568013354,-1.6156993383216431
55,0.8442346595563349,1,0,1,23.137080845006906,-0.49916013182940566
56,0.9918116993358292,0,1,1,2.2501357627493683,0.4545225838216032
57,0.9956633885551951,1,1,0,11.124124189282318,-0.008454502031137148
58,0.6836462378683652,1,0,1,16.527124685000516,-4.537869409399507
59,0.9995090912586315,0,1,1,18.536581882946034,-0.9418142274519239
60,0.873903394695746,1,1,0,1.3028360623952382,-0.7057520634640343
61,0.9995226620198651,0,1,1,14.729452127463666,-4.706603102662629
62,0.9746841750654811,0,1,1,1.0921011981593403,-0.9808389499493114
63,0.8801827319196595,0,1,1,1.6540268033060166,-1.2951499568113516
64,0.8529763271376368,0,0,0,11.36721385723377,-1.0802595334914429
65,0.895914701970719,0,1,1,3.9655910241666334,1.4056774224267836
66,0.6446125628612632,1,1,0,1.6214990632771378,-0.7463568890554005
67,0.7831379998850881,0,1,1,3.12401425930037,-0.8948886163118709
68,0.9437374517578012,0,0,0,4.521096266190423,-0.5497518974859069
69,0.5729173108631301,1,1,0,8.07031284919381,1.4327355935899384
70,0.9919758757830284,0,1,1,4.173401127667719,-1.3009152633992764
71,0.9681919668756359,0,1,1,7.513908506068087,5.917939227281545
72,0.5342174867853797,1,0,1,3.946006887286849,-0.20211761090939204
73,0.5170699378967538,0,1,1,1.7374135803148114,-1.6931496461410531
